name,phone,cpf,email,tags
Maria Santos,5587989321083,11792267100,maria.santos372@email.com,"interessado, premium, lead-quente, retorno, novo"
Pedro Rodrigues,5584957954772,35628288683,pedro.rodrigues822@email.com,
Lucas Ribeiro,5513942601553,09388127364,lucas.ribeiro900@email.com,"premium, vip, retorno"
Maria Ribeiro,5526932745271,38655721387,maria.ribeiro217@email.com,lead-quente
Fernanda Rodrigues,5542916412374,35200067270,fernanda.rodrigues833@email.com,"lead-frio, retorno"
Maria Alves,5586929492485,43231249143,maria.alves832@email.com,"interessado, vip, retorno"
Rafael Santos,5560914344687,87894623858,rafael.santos846@email.com,"interessado, premium, retorno, novo"
Carlos Lima,5553947290335,58862233316,carlos.lima207@email.com,"retorno, lead-frio, vip, interessado"
Juliana Oliveira,5535941816387,00030836192,juliana.oliveira947@email.com,retorno
Carlos Pereira,5562923088559,98876804892,carlos.pereira189@email.com,"retorno, novo, vip"
Camila Alves,5555915242729,10986963073,camila.alves871@email.com,"retorno, interessado, lead-quente, vip, lead-frio"
Pedro Pereira,5518913846693,01279744649,pedro.pereira563@email.com,"retorno, lead-quente, lead-frio, vip"
Bruno Lima,5540991003718,10254205347,bruno.lima433@email.com,"novo, vip, interessado, premium, lead-frio"
João Santos,5545929233108,21090564446,joão.santos692@email.com,"vip, premium, lead-quente"
Bruno Rodrigues,5590912625501,26239697975,bruno.rodrigues308@email.com,"vip, lead-quente, interessado, lead-frio, retorno"
Rafael Pereira,5551972969365,81848496448,rafael.pereira526@email.com,"novo, lead-quente, lead-frio, retorno, vip"
Rafael Rodrigues,5596950119976,15531983373,rafael.rodrigues567@email.com,"retorno, vip, novo"
Bruno Rodrigues,5591996977726,84606827544,bruno.rodrigues831@email.com,"premium, interessado, lead-frio, novo"
Ana Rodrigues,5585963015176,33897227885,ana.rodrigues337@email.com,
Ana Costa,5569993861380,73002812083,ana.costa350@email.com,"retorno, vip, novo, premium, lead-frio"
Camila Pereira,5532982378920,13175763601,camila.pereira733@email.com,
Carlos Lima,5582996981482,35467797742,carlos.lima254@email.com,"retorno, novo, interessado, premium"
Lucas Lima,5528942986362,23835155509,lucas.lima133@email.com,vip
Lucas Gomes,5535971847879,73129524792,lucas.gomes443@email.com,
Lucas Santos,5572955174633,68930880417,lucas.santos482@email.com,"lead-frio, lead-quente, novo"
Ana Lima,5584918030344,03414759286,ana.lima458@email.com,"retorno, interessado"
Camila Rodrigues,5594916980454,70689899315,camila.rodrigues936@email.com,
Camila Silva,5528998822709,53516389119,camila.silva777@email.com,"lead-quente, novo, premium"
Bruno Silva,5558972990573,01288710808,bruno.silva32@email.com,"lead-quente, novo"
Rafael Costa,5591964691897,09938771555,rafael.costa935@email.com,"lead-quente, vip"
Maria Pereira,5515980904605,45705525015,maria.pereira628@email.com,"premium, novo, vip, retorno, lead-frio"
Juliana Costa,5553948690572,19292108749,juliana.costa750@email.com,"lead-quente, interessado"
Juliana Oliveira,5575914692983,80481661894,juliana.oliveira534@email.com,"interessado, lead-frio"
Camila Alves,5563998727056,86327533944,camila.alves407@email.com,"novo, interessado, premium"
Fernanda Gomes,5595976636903,99748648176,fernanda.gomes730@email.com,
Fernanda Ribeiro,5586969303734,08777827604,fernanda.ribeiro875@email.com,"vip, novo"
Camila Pereira,5568977263103,85868121657,camila.pereira406@email.com,"lead-quente, novo, vip, retorno, interessado"
João Lima,5548951710275,85904409687,joão.lima513@email.com,"premium, retorno"
Maria Gomes,5588922974331,66636438624,maria.gomes538@email.com,"lead-quente, interessado, novo"
Camila Gomes,5585961110749,34098633386,camila.gomes380@email.com,"vip, lead-quente, novo"
Fernanda Ribeiro,5543932133212,49055705839,fernanda.ribeiro503@email.com,interessado
Pedro Rodrigues,5539941873582,75889739320,pedro.rodrigues599@email.com,"vip, retorno"
João Costa,5542939789967,34644030300,joão.costa18@email.com,"vip, lead-frio, novo, premium, interessado"
Camila Costa,5593958996419,41125731071,camila.costa724@email.com,"vip, interessado, lead-quente, retorno"
Fernanda Oliveira,5511982895806,72126819710,fernanda.oliveira508@email.com,"interessado, lead-frio, retorno"
Rafael Santos,5540943414821,04191401808,rafael.santos990@email.com,vip
Maria Ribeiro,5574932385351,82458620510,maria.ribeiro236@email.com,"vip, lead-frio, lead-quente, retorno, novo"
Carlos Costa,5590925239558,24051065277,carlos.costa628@email.com,
Rafael Lima,5568950593256,34325733655,rafael.lima336@email.com,"lead-quente, interessado, premium, novo"
Carlos Oliveira,5565959000365,05863412025,carlos.oliveira568@email.com,"vip, novo, lead-quente, lead-frio, premium"
Ana Costa,5528984610038,43576377231,ana.costa3@email.com,
Pedro Lima,5564954141208,94422986717,pedro.lima655@email.com,interessado
João Gomes,5522988311331,65163372059,joão.gomes393@email.com,
Pedro Rodrigues,5582941037924,64938776905,pedro.rodrigues533@email.com,"premium, lead-frio, interessado, retorno, lead-quente"
Juliana Pereira,5577991405956,84559885014,juliana.pereira876@email.com,
Ana Costa,5570931048118,31748871376,ana.costa129@email.com,"lead-frio, retorno, interessado, vip, premium"
Pedro Lima,5526982579361,59155145633,pedro.lima168@email.com,
Fernanda Gomes,5534954935580,00894453822,fernanda.gomes971@email.com,interessado
Juliana Costa,5560984008189,39526491513,juliana.costa426@email.com,"interessado, retorno, premium"
Fernanda Costa,5573952253663,03977220177,fernanda.costa656@email.com,
Pedro Lima,5595946299172,57982679627,pedro.lima201@email.com,interessado
Camila Silva,5553951761983,20505858166,camila.silva303@email.com,premium
Carlos Alves,5517920589550,10528613660,carlos.alves144@email.com,"lead-frio, lead-quente, novo"
Maria Alves,5579997865520,73876336412,maria.alves714@email.com,"lead-quente, interessado, novo, vip, premium"
Pedro Lima,5513953920776,68331030965,pedro.lima694@email.com,
Lucas Costa,5527929431933,21401981425,lucas.costa673@email.com,"premium, lead-quente, vip, retorno"
Carlos Gomes,5536966075900,33683575308,carlos.gomes793@email.com,"lead-quente, interessado, premium"
Camila Ribeiro,5539978841148,33461311681,camila.ribeiro915@email.com,"premium, retorno, vip"
Fernanda Silva,5561985998734,94034585362,fernanda.silva172@email.com,"novo, interessado"
Maria Ribeiro,5534947234827,68628109610,maria.ribeiro288@email.com,
Fernanda Pereira,5569949261107,71431164244,fernanda.pereira687@email.com,"retorno, novo, lead-quente, lead-frio, premium"
Fernanda Alves,5565929483679,16391395652,fernanda.alves783@email.com,
Fernanda Ribeiro,5531936232458,42231717518,fernanda.ribeiro750@email.com,"interessado, vip, lead-quente"
Maria Rodrigues,5585946166957,73742849809,maria.rodrigues103@email.com,
Carlos Costa,5597928623960,94497953508,carlos.costa5@email.com,"premium, interessado, novo, vip"
Fernanda Lima,5590981699571,03267663951,fernanda.lima185@email.com,"retorno, premium, lead-quente, novo"
Maria Costa,5576912784891,84409615291,maria.costa297@email.com,
Ana Ribeiro,5550967874901,83003889380,ana.ribeiro552@email.com,"lead-quente, retorno, vip"
Camila Oliveira,5552956273182,19363522616,camila.oliveira431@email.com,vip
Bruno Silva,5525954378497,86860890520,bruno.silva524@email.com,
Bruno Ribeiro,5576981518216,76035790833,bruno.ribeiro546@email.com,"lead-quente, interessado, novo"
João Oliveira,5577987813095,01672207432,joão.oliveira325@email.com,
Camila Alves,5546956195120,25276059035,camila.alves700@email.com,
Carlos Lima,5512913664690,84485513520,carlos.lima609@email.com,"vip, interessado, lead-frio, novo"
Maria Pereira,5541966243622,23097048142,maria.pereira407@email.com,
Carlos Costa,5560995793430,35689612457,carlos.costa3@email.com,
Fernanda Santos,5584932159829,84553256218,fernanda.santos367@email.com,"vip, lead-frio"
Carlos Silva,5533966239720,40916415282,carlos.silva617@email.com,"premium, lead-quente"
Fernanda Santos,5523939288463,44471399774,fernanda.santos410@email.com,
Ana Oliveira,5524956564601,99964542433,ana.oliveira30@email.com,"interessado, vip, lead-frio, retorno"
Bruno Gomes,5569931298554,04038428389,bruno.gomes279@email.com,"lead-frio, premium"
João Alves,5546950112480,74151670024,joão.alves393@email.com,lead-frio
Pedro Lima,5524918113109,73255732199,pedro.lima975@email.com,"retorno, novo, lead-frio, interessado, premium"
Carlos Alves,5578981206543,68783748986,carlos.alves541@email.com,"interessado, novo, vip"
Ana Oliveira,5546963494632,36246137803,ana.oliveira847@email.com,"retorno, vip, lead-quente"
Maria Rodrigues,5528969301071,05858176537,maria.rodrigues61@email.com,"premium, lead-quente, novo, interessado"
Ana Lima,5541973542078,27630461090,ana.lima340@email.com,"interessado, retorno, lead-frio, vip"
Lucas Pereira,5519941807703,40447282765,lucas.pereira757@email.com,"interessado, lead-quente"
Pedro Oliveira,5561952133469,60609648192,pedro.oliveira769@email.com,retorno
Lucas Costa,5520948501882,66090139162,lucas.costa176@email.com,"lead-quente, vip, premium"
Carlos Pereira,5584975491341,59607319281,carlos.pereira250@email.com,"vip, lead-quente"
Carlos Lima,5549920754451,94953231825,carlos.lima130@email.com,"premium, lead-frio"
Ana Gomes,5551968679189,92806341517,ana.gomes970@email.com,"novo, vip, lead-quente"
Lucas Ribeiro,5516967140618,09504567356,lucas.ribeiro968@email.com,novo
Rafael Silva,5525970208420,26678797816,rafael.silva452@email.com,"vip, lead-quente, interessado, premium, novo"
Rafael Ribeiro,5513999996662,08728353246,rafael.ribeiro765@email.com,"lead-quente, lead-frio"
Pedro Alves,5520976102645,76512995473,pedro.alves824@email.com,"interessado, lead-quente, vip"
Juliana Oliveira,5559942444568,04942157132,juliana.oliveira491@email.com,"lead-quente, premium"
Lucas Oliveira,5516938937909,65027639747,lucas.oliveira235@email.com,"premium, interessado, vip"
Ana Lima,5519947671389,65304037572,ana.lima823@email.com,"lead-quente, retorno, novo"
Juliana Costa,5548979113034,64139714562,juliana.costa372@email.com,"retorno, lead-quente"
Bruno Ribeiro,5567975181407,90348925545,bruno.ribeiro529@email.com,"novo, premium"
Ana Pereira,5512983108248,51826743395,ana.pereira343@email.com,"novo, lead-quente, vip"
Maria Gomes,5540915815868,10624748677,maria.gomes722@email.com,"novo, vip, lead-quente, lead-frio"
Juliana Alves,5562926771685,51654131380,juliana.alves614@email.com,novo
Ana Oliveira,5522927823062,49598847389,ana.oliveira171@email.com,"novo, interessado, vip, lead-frio, retorno"
Bruno Oliveira,5527931300801,59001852863,bruno.oliveira498@email.com,"retorno, lead-frio, lead-quente"
Juliana Rodrigues,5588971099890,23618064844,juliana.rodrigues977@email.com,"novo, retorno, vip, premium, lead-quente"
Ana Gomes,5545947832402,10182693193,ana.gomes708@email.com,"lead-quente, vip, novo"
Juliana Rodrigues,5580954411336,97779076889,juliana.rodrigues497@email.com,"lead-quente, retorno, premium, lead-frio"
Bruno Gomes,5519915748295,40223357980,bruno.gomes503@email.com,"lead-frio, lead-quente, novo, interessado"
Juliana Oliveira,5576980266054,19466600506,juliana.oliveira537@email.com,"lead-frio, premium"
Lucas Alves,5535917593326,34641674382,lucas.alves629@email.com,
Maria Lima,5544992262301,92146366231,maria.lima299@email.com,"lead-quente, retorno, interessado, premium"
Maria Silva,5595997255280,93201969265,maria.silva567@email.com,vip
Carlos Lima,5571933531644,06723912813,carlos.lima158@email.com,
João Costa,5565925154868,91448851176,joão.costa774@email.com,"retorno, interessado"
Juliana Oliveira,5540960974869,07045789558,juliana.oliveira32@email.com,"novo, retorno, vip, premium, lead-frio"
Juliana Ribeiro,5563924099569,02011626526,juliana.ribeiro762@email.com,
Maria Gomes,5518963731279,97066934580,maria.gomes433@email.com,"lead-quente, lead-frio, premium"
Rafael Silva,5589964191821,68173345157,rafael.silva247@email.com,"interessado, lead-quente, premium"
Lucas Ribeiro,5581960996227,33170855983,lucas.ribeiro49@email.com,"interessado, vip, novo, retorno, lead-frio"
Juliana Santos,5557922788006,75905009582,juliana.santos191@email.com,vip
Maria Costa,5581981193379,10226865122,maria.costa594@email.com,
Rafael Rodrigues,5538985747565,20276539171,rafael.rodrigues384@email.com,"retorno, lead-quente, interessado, vip"
Lucas Gomes,5515933643746,59749148857,lucas.gomes926@email.com,"lead-quente, vip, novo"
Carlos Pereira,5539960812606,67407378513,carlos.pereira557@email.com,
Maria Lima,5518984823302,88006422408,maria.lima351@email.com,"lead-quente, novo, retorno, interessado"
Maria Costa,5539947047357,15969163438,maria.costa732@email.com,novo
Bruno Lima,5572929662823,46052144054,bruno.lima550@email.com,lead-frio
Fernanda Costa,5510980664554,10562802338,fernanda.costa583@email.com,"lead-frio, interessado, vip, novo, premium"
Camila Lima,5575977512961,36434455483,camila.lima894@email.com,"premium, lead-quente, interessado, retorno"
João Rodrigues,5583935787037,56006138848,joão.rodrigues644@email.com,
Ana Ribeiro,5563997711884,20396730836,ana.ribeiro726@email.com,"premium, lead-quente, retorno"
Camila Lima,5552924434014,61571194867,camila.lima671@email.com,"premium, interessado"
Fernanda Alves,5594951817277,94743260996,fernanda.alves728@email.com,"interessado, retorno, premium, lead-quente, vip"
Bruno Rodrigues,5565998030478,14580885590,bruno.rodrigues262@email.com,"interessado, retorno, novo, vip"
Maria Alves,5574965568127,31600857937,maria.alves323@email.com,"interessado, retorno"
Ana Santos,5533979628689,72233948375,ana.santos932@email.com,"retorno, lead-quente, vip, novo, interessado"
Camila Oliveira,5562981215355,62989069558,camila.oliveira147@email.com,"vip, lead-frio"
Fernanda Pereira,5576974074926,56020483346,fernanda.pereira714@email.com,retorno
Lucas Santos,5574917780485,87946059359,lucas.santos39@email.com,
Lucas Rodrigues,5524955818953,34763768622,lucas.rodrigues733@email.com,"retorno, vip, premium, lead-quente"
Maria Rodrigues,5558969139320,32118479682,maria.rodrigues174@email.com,"vip, retorno, interessado"
Rafael Santos,5579976110096,90821136717,rafael.santos378@email.com,"retorno, novo, lead-quente, premium, vip"
Maria Costa,5522976797040,78048264739,maria.costa677@email.com,"novo, retorno, lead-frio"
João Alves,5568927171939,59946757440,joão.alves838@email.com,
Pedro Lima,5531950819478,39464330106,pedro.lima499@email.com,
Carlos Alves,5538932888870,07802790974,carlos.alves727@email.com,"interessado, lead-frio, lead-quente, premium"
Pedro Santos,5589943504873,45587600044,pedro.santos20@email.com,"lead-frio, novo"
Lucas Santos,5551915515431,59929371354,lucas.santos749@email.com,"lead-quente, novo"
João Santos,5589932409268,78037871083,joão.santos612@email.com,"interessado, lead-quente, vip"
Camila Silva,5529911006301,72664477556,camila.silva783@email.com,interessado
Rafael Silva,5544991727279,66805123077,rafael.silva48@email.com,"interessado, retorno"
Lucas Oliveira,5587964900184,03383004918,lucas.oliveira649@email.com,"lead-quente, premium"
Lucas Rodrigues,5533990530946,47462896303,lucas.rodrigues999@email.com,"premium, retorno, lead-quente, interessado, lead-frio"
Bruno Lima,5518998204999,60395312977,bruno.lima726@email.com,"novo, interessado"
Camila Lima,5586917013916,41453868807,camila.lima523@email.com,"lead-frio, vip, premium, retorno, novo"
Ana Alves,5588921476782,11174953713,ana.alves239@email.com,
Ana Pereira,5519943830381,99514294178,ana.pereira235@email.com,"lead-quente, interessado, premium, vip"
Rafael Rodrigues,5570941742502,46529384689,rafael.rodrigues5@email.com,"vip, interessado, retorno, lead-quente"
João Silva,5556959389144,41947911789,joão.silva394@email.com,"retorno, lead-quente"
Fernanda Gomes,5536940379287,98522707871,fernanda.gomes29@email.com,"novo, retorno"
Maria Rodrigues,5577952594865,16951353341,maria.rodrigues416@email.com,"retorno, premium, interessado, lead-frio, lead-quente"
Juliana Oliveira,5577941589663,99022908884,juliana.oliveira110@email.com,"premium, retorno, interessado, vip"
João Ribeiro,5515950333587,45590044887,joão.ribeiro936@email.com,"premium, lead-quente, retorno, lead-frio, novo"
Rafael Lima,5549996754587,60882502531,rafael.lima321@email.com,"novo, retorno"
Fernanda Gomes,5527937825825,64477836217,fernanda.gomes833@email.com,"retorno, lead-quente, lead-frio, interessado, novo"
Maria Pereira,5547953199806,78906700806,maria.pereira897@email.com,
Rafael Santos,5589960590140,81827725444,rafael.santos877@email.com,"retorno, lead-frio, interessado, lead-quente, vip"
Camila Gomes,5529942870674,24295652100,camila.gomes85@email.com,
Pedro Costa,5555973230977,56166245327,pedro.costa404@email.com,"lead-frio, novo, premium"
João Pereira,5519970859324,82616334734,joão.pereira532@email.com,interessado
Pedro Alves,5589984011673,66382107777,pedro.alves859@email.com,premium
Juliana Silva,5582964664764,58387262683,juliana.silva459@email.com,"lead-frio, interessado, vip"
Rafael Ribeiro,5544992383953,98430290511,rafael.ribeiro771@email.com,
Fernanda Gomes,5599998530443,48503486789,fernanda.gomes365@email.com,"vip, lead-frio"
Fernanda Gomes,5517913481106,22935521272,fernanda.gomes779@email.com,"novo, retorno, premium"
Lucas Santos,5539977758751,66412239521,lucas.santos501@email.com,"novo, retorno, premium"
Camila Lima,5568965851038,36243697691,camila.lima231@email.com,"vip, novo, lead-quente, interessado, retorno"
Carlos Gomes,5511924341956,97832643560,carlos.gomes823@email.com,"novo, premium, lead-quente, interessado, lead-frio"
Pedro Gomes,5549988094347,68576335259,pedro.gomes644@email.com,"vip, lead-quente, novo, premium"
Carlos Oliveira,5510971645714,31828687475,carlos.oliveira776@email.com,"premium, lead-quente, lead-frio"
Ana Ribeiro,5567939372935,03163638922,ana.ribeiro30@email.com,"interessado, lead-quente, retorno, novo, premium"
Rafael Costa,5552953269188,12966955142,rafael.costa522@email.com,"novo, lead-frio"
Fernanda Santos,5581953338091,32950577791,fernanda.santos105@email.com,"retorno, lead-frio, lead-quente, vip, premium"
Juliana Gomes,5567964471278,97271235334,juliana.gomes967@email.com,"lead-frio, lead-quente"
Camila Gomes,5584956537054,27289504068,camila.gomes351@email.com,"lead-frio, novo"
Bruno Santos,5525947543723,69029627824,bruno.santos853@email.com,
João Lima,5558966604128,94227188692,joão.lima814@email.com,vip
Ana Silva,5532989192509,54614494631,ana.silva507@email.com,"vip, retorno, premium"
Carlos Gomes,5578977979725,96359093461,carlos.gomes985@email.com,
Pedro Gomes,5553959282993,33555318682,pedro.gomes311@email.com,"retorno, vip"
Carlos Silva,5555935621336,95238620661,carlos.silva822@email.com,"vip, novo, retorno, interessado, premium"
Fernanda Rodrigues,5577917774144,03164091872,fernanda.rodrigues515@email.com,interessado
Fernanda Costa,5557977466777,72372891164,fernanda.costa767@email.com,lead-frio
Juliana Pereira,5518946558396,61737956988,juliana.pereira246@email.com,"interessado, premium, lead-frio"
Pedro Alves,5536963578882,73959156287,pedro.alves453@email.com,"lead-quente, interessado, lead-frio, premium"
Rafael Costa,5585926080167,47983881924,rafael.costa720@email.com,"vip, novo, lead-quente, retorno, lead-frio"
Pedro Oliveira,5567968958064,99794717657,pedro.oliveira538@email.com,novo
Rafael Oliveira,5569994267250,22224708405,rafael.oliveira787@email.com,
Pedro Ribeiro,5515974744815,91635213647,pedro.ribeiro491@email.com,"lead-quente, vip, premium"
João Lima,5511950057695,26927464444,joão.lima431@email.com,"lead-quente, interessado"
Rafael Alves,5510946959985,35511905740,rafael.alves70@email.com,
Bruno Rodrigues,5545920453301,14140601491,bruno.rodrigues308@email.com,lead-quente
Maria Lima,5544994550950,24342802275,maria.lima581@email.com,"lead-quente, lead-frio"
Camila Costa,5549972423607,08656751021,camila.costa227@email.com,
Maria Pereira,5597932765508,92377855480,maria.pereira290@email.com,"interessado, premium, lead-quente, lead-frio"
Carlos Lima,5551941246445,56583901965,carlos.lima276@email.com,"retorno, vip, lead-frio, lead-quente, novo"
João Rodrigues,5566987864760,10332394178,joão.rodrigues898@email.com,"lead-frio, premium, vip"
Camila Santos,5531921766408,07745389198,camila.santos936@email.com,"interessado, lead-quente, retorno, novo"
Fernanda Gomes,5577938346165,92595172572,fernanda.gomes966@email.com,"lead-quente, retorno, vip"
Bruno Gomes,5564976784460,03535181861,bruno.gomes533@email.com,"vip, premium, lead-frio"
João Costa,5568924464492,85877525611,joão.costa394@email.com,novo
Pedro Rodrigues,5567934481400,83920077049,pedro.rodrigues395@email.com,"novo, lead-frio, lead-quente, vip, premium"
Juliana Rodrigues,5555948184278,71556447175,juliana.rodrigues237@email.com,"premium, vip, interessado, retorno"
Bruno Santos,5586948006744,43574016613,bruno.santos653@email.com,"vip, premium, lead-quente"
Fernanda Lima,5519975252341,64712980034,fernanda.lima839@email.com,"premium, interessado, retorno, lead-frio"
Lucas Santos,5528983766054,09117339131,lucas.santos638@email.com,"interessado, premium"
Juliana Lima,5597956739383,26625199648,juliana.lima907@email.com,"novo, lead-quente, retorno, vip, premium"
Maria Pereira,5549968451622,57531427888,maria.pereira471@email.com,retorno
Camila Pereira,5594922934115,70365566509,camila.pereira762@email.com,"interessado, vip"
Ana Gomes,5591974329894,60979422748,ana.gomes106@email.com,
Maria Oliveira,5532976800415,45135702587,maria.oliveira310@email.com,
Lucas Oliveira,5513986296014,19941379250,lucas.oliveira144@email.com,"retorno, lead-frio, vip, novo, interessado"
Maria Ribeiro,5514916744989,23928610162,maria.ribeiro249@email.com,"lead-quente, novo, premium"
Rafael Alves,5576918706004,39462409966,rafael.alves176@email.com,"vip, lead-frio, lead-quente"
Lucas Rodrigues,5531920769942,45490541791,lucas.rodrigues883@email.com,
Fernanda Costa,5583993006692,89803707396,fernanda.costa620@email.com,"retorno, lead-quente, novo"
Pedro Oliveira,5520931421890,76153968121,pedro.oliveira831@email.com,"novo, vip, retorno, lead-quente, premium"
João Rodrigues,5517982278392,28219362468,joão.rodrigues914@email.com,"lead-quente, premium"
Camila Lima,5534942730911,53619822380,camila.lima838@email.com,"novo, retorno, lead-quente, premium, vip"
Rafael Alves,5595998631666,10451527096,rafael.alves602@email.com,
Camila Santos,5540969147452,10109161916,camila.santos588@email.com,"vip, lead-quente, premium, lead-frio, novo"
João Santos,5545951401607,85608236130,joão.santos448@email.com,"vip, lead-frio, interessado"
Carlos Lima,5534990940017,34280492605,carlos.lima193@email.com,"interessado, premium, novo, lead-frio, retorno"
Camila Alves,5593927765840,99120302288,camila.alves85@email.com,"retorno, novo, vip, lead-quente, interessado"
Carlos Costa,5592942409963,17844067640,carlos.costa883@email.com,
Bruno Oliveira,5599945918597,83706741700,bruno.oliveira943@email.com,"lead-quente, interessado, retorno, lead-frio"
Pedro Ribeiro,5512946132997,80712725867,pedro.ribeiro606@email.com,"premium, interessado, lead-quente, vip"
Camila Pereira,5592911119083,03357290375,camila.pereira619@email.com,retorno
Bruno Santos,5569938929660,22162669572,bruno.santos163@email.com,"interessado, premium, retorno, vip"
Camila Rodrigues,5598955051149,47387719207,camila.rodrigues177@email.com,"vip, lead-quente"
Rafael Alves,5595959793438,54421444121,rafael.alves855@email.com,"lead-frio, premium"
João Lima,5580910276429,50405118470,joão.lima190@email.com,"retorno, vip, premium, interessado"
Fernanda Santos,5576997176787,65375488470,fernanda.santos940@email.com,lead-frio
Lucas Gomes,5582983476015,19764295929,lucas.gomes304@email.com,
Rafael Pereira,5527920295663,99370600914,rafael.pereira309@email.com,"vip, interessado"
Fernanda Oliveira,5599978886243,76230807444,fernanda.oliveira491@email.com,"interessado, premium, novo, lead-frio, lead-quente"
Lucas Costa,5539976942945,83228895257,lucas.costa71@email.com,
Carlos Santos,5525930930876,32019377633,carlos.santos802@email.com,"vip, retorno"
Lucas Silva,5542942918339,89036616208,lucas.silva172@email.com,"novo, lead-frio, lead-quente"
Bruno Alves,5518946851195,22140344817,bruno.alves154@email.com,
Ana Costa,5540981226549,78791607540,ana.costa85@email.com,
Ana Oliveira,5591960540234,39813885057,ana.oliveira709@email.com,lead-quente
Pedro Silva,5523966369989,87665551061,pedro.silva997@email.com,"lead-quente, retorno, interessado, lead-frio"
Camila Alves,5571947791230,97271384832,camila.alves581@email.com,
Maria Rodrigues,5546967500590,03479211365,maria.rodrigues911@email.com,
Bruno Pereira,5559991255204,15924462780,bruno.pereira228@email.com,"interessado, premium, lead-quente, novo"
Camila Alves,5579957659113,67726858995,camila.alves595@email.com,"lead-quente, premium, novo"
Bruno Gomes,5578916626345,03314562788,bruno.gomes38@email.com,"lead-frio, vip, novo, lead-quente"
Bruno Rodrigues,5585941175474,49694197577,bruno.rodrigues835@email.com,"interessado, novo"
João Pereira,5596919078332,37122200058,joão.pereira468@email.com,lead-quente
Bruno Silva,5550992183917,43037283815,bruno.silva902@email.com,
Fernanda Gomes,5561987571314,62705731067,fernanda.gomes529@email.com,
Juliana Silva,5545998178147,30553528616,juliana.silva635@email.com,"interessado, vip, lead-frio"
Camila Santos,5510986757288,00927161145,camila.santos948@email.com,"lead-frio, vip, lead-quente, retorno"
Ana Santos,5594932147805,09738327900,ana.santos908@email.com,lead-quente
Bruno Ribeiro,5562942644515,07814722918,bruno.ribeiro209@email.com,"vip, premium, lead-quente"
João Gomes,5510980678089,06970546774,joão.gomes95@email.com,"lead-frio, premium, lead-quente, retorno"
João Oliveira,5532947741435,53060752649,joão.oliveira555@email.com,"vip, interessado, lead-frio, premium, novo"
Fernanda Alves,5567950806668,50426428396,fernanda.alves907@email.com,"premium, novo, lead-quente, vip, retorno"
Ana Santos,5559995022188,05999004009,ana.santos846@email.com,"novo, lead-quente, retorno, premium"
Rafael Lima,5533910500606,05920492186,rafael.lima945@email.com,"retorno, interessado, lead-quente"
Camila Silva,5511915145736,74556331247,camila.silva354@email.com,"lead-quente, premium, lead-frio, novo, interessado"
Fernanda Gomes,5557961412795,01826009651,fernanda.gomes70@email.com,"interessado, retorno, premium, novo, lead-quente"
Fernanda Gomes,5560983164752,42732039548,fernanda.gomes90@email.com,premium
Bruno Costa,5527954022654,35696583066,bruno.costa263@email.com,"lead-quente, retorno"
Carlos Alves,5598913029154,98821430132,carlos.alves739@email.com,
Carlos Rodrigues,5551985767269,13970183268,carlos.rodrigues545@email.com,"novo, lead-quente, lead-frio"
João Alves,5575919890885,59604119135,joão.alves491@email.com,"lead-frio, vip, interessado, lead-quente"
João Pereira,5529954818934,71858761917,joão.pereira470@email.com,lead-frio
Pedro Lima,5588947825503,35612587368,pedro.lima57@email.com,"retorno, novo, interessado"
Maria Oliveira,5579952657121,37664164422,maria.oliveira193@email.com,"lead-quente, novo, premium, vip"
Bruno Ribeiro,5579944662818,66365610631,bruno.ribeiro926@email.com,"vip, interessado"
Pedro Lima,5573937580462,65030417769,pedro.lima692@email.com,"lead-quente, vip"
Maria Rodrigues,5564915277753,18770690573,maria.rodrigues726@email.com,"lead-frio, retorno, vip, interessado, novo"
Camila Santos,5589959524785,76216062902,camila.santos913@email.com,"retorno, interessado, vip, lead-frio"
Carlos Gomes,5574949059752,76976913442,carlos.gomes587@email.com,"lead-frio, premium"
João Oliveira,5577990109587,73133057888,joão.oliveira726@email.com,"novo, lead-frio, interessado"
Maria Alves,5576946355860,54338670122,maria.alves27@email.com,
João Oliveira,5547964758426,01259709377,joão.oliveira834@email.com,"lead-frio, retorno, vip, lead-quente, premium"
Bruno Pereira,5545914297371,95018297155,bruno.pereira52@email.com,premium
Maria Costa,5525910757704,08327176786,maria.costa105@email.com,"lead-frio, retorno, novo, interessado"
Juliana Ribeiro,5540919481647,73126099429,juliana.ribeiro419@email.com,"novo, lead-frio"
Lucas Pereira,5545929657632,47285367811,lucas.pereira590@email.com,"interessado, retorno, lead-quente, novo"
Lucas Pereira,5535935109010,01582759476,lucas.pereira275@email.com,"lead-frio, lead-quente, retorno, vip"
Juliana Gomes,5532920269411,48742525151,juliana.gomes218@email.com,"novo, premium"
Pedro Costa,5580935890428,36208936584,pedro.costa902@email.com,"lead-quente, retorno, vip"
Carlos Pereira,5538959999078,45147881292,carlos.pereira420@email.com,novo
Lucas Silva,5575915853336,97306963881,lucas.silva252@email.com,vip
Fernanda Alves,5570978220353,88363186780,fernanda.alves544@email.com,"interessado, vip, novo, lead-quente, premium"
Juliana Costa,5599978819953,53228943158,juliana.costa8@email.com,
Pedro Gomes,5561992047807,39625079248,pedro.gomes35@email.com,"lead-frio, novo, lead-quente, vip, premium"
João Silva,5526935841170,98192031047,joão.silva400@email.com,premium
